luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-61.03090000,-60.93499677,-0.09590323,0.60299295,0.60299295
-61.22070000,-60.95949032,-0.26120968,0.21267155,0.21267155
-61.34700000,-60.98993871,-0.35706129,-0.10677460,-0.10677460
-61.31680000,-61.01546452,-0.30133548,-0.29827526,-0.29827526
-61.36470000,-61.03315806,-0.33154194,-0.36849016,-0.36849016
-61.37150000,-61.05093226,-0.32056774,-0.36983754,-0.36983754
-61.35640000,-61.06872258,-0.28767742,-0.34650717,-0.34650717
-61.32320000,-61.08131290,-0.24188710,-0.31233130,-0.31233130
-61.26130000,-61.09219355,-0.16910645,-0.26821554,-0.26821554
-61.17810000,-61.09667742,-0.08142258,-0.20988415,-0.20988415
-61.15680000,-61.10354839,-0.05325161,-0.14246827,-0.14246827
-61.12390000,-61.11515161,-0.00874839,-0.08102540,-0.08102540
-60.78860000,-61.14416452,0.35556452,0.00412261,0.00412261
-60.53700000,-61.17492903,0.63792903,0.17417359,0.17417359
-60.40280000,-61.19274839,0.78994839,0.41410647,0.41410647
-61.18540000,-61.17211613,-0.01328387,0.54818187,0.54818187
-61.80450000,-61.14660323,-0.65789677,0.36353119,0.36353119
-61.82790000,-61.12471613,-0.70318387,-0.07199596,-0.07199596
-61.77290000,-61.10970323,-0.66319677,-0.47202629,-0.47202629
-61.55960000,-61.09990323,-0.45969677,-0.66165512,-0.66165512
-61.51520000,-61.08939032,-0.42580968,-0.65142776,-0.65142776
-61.44440000,-61.07569032,-0.36870968,-0.54785824,-0.54785824
-61.32280000,-61.06133548,-0.26146452,-0.43249094,-0.43249094
-61.20340000,-61.04622903,-0.15717097,-0.32273533,-0.32273533
-61.10170000,-61.02958710,-0.07211290,-0.21886062,-0.21886062
-61.06190000,-61.01299355,-0.04890645,-0.12959931,-0.12959931
-60.96940000,-60.99381935,0.02441935,-0.06139460,-0.06139460
-60.93390000,-60.97748065,0.04358065,-0.00882760,-0.00882760
-60.96870000,-60.97738710,0.00868710,0.02439596,0.02439596
-60.64200000,-60.98707097,0.34507097,0.06818023,0.06818023
-60.24220000,-60.99990000,0.75770000,0.21018074,0.21018074
-60.24000000,-60.97749032,0.73749032,0.44491947,0.44491947
-60.54220000,-60.91522581,0.37302581,0.60751807,0.60751807
-60.88160000,-60.85438387,-0.02721613,0.55249575,0.55249575
-61.01300000,-60.80923871,-0.20376129,0.30816675,0.30816675
-61.03880000,-60.77297097,-0.26582903,0.02251132,0.02251132
-60.94680000,-60.75073871,-0.19606129,-0.17712664,-0.17712664
-60.91140000,-60.73495161,-0.17644839,-0.25287892,-0.25287892
-60.85490000,-60.72129355,-0.13360645,-0.24076854,-0.24076854
-60.74540000,-60.71241290,-0.03298710,-0.18424985,-0.18424985
-60.66370000,-60.70660323,0.04290323,-0.10373469,-0.10373469
-60.56240000,-60.70231613,0.13991613,-0.01278890,-0.01278890
-60.61740000,-60.70051290,0.08311290,0.06506165,0.06506165
-60.78570000,-60.70023226,-0.08546774,0.08498634,0.08498634
-60.83720000,-60.70045806,-0.13674194,0.02996448,0.02996448
-60.80050000,-60.71099677,-0.08950323,-0.04878271,-0.04878271
-60.49070000,-60.73224516,0.24154516,-0.06016355,-0.06016355
-59.87430000,-60.75301935,0.87871935,0.10037303,0.10037303
-59.94180000,-60.75260000,0.81080000,0.41148267,0.41148267
-60.37340000,-60.70088065,0.32748065,0.63642726,0.63642726
-60.43530000,-60.64400645,0.20870645,0.61191472,0.61191472
-60.82600000,-60.58917419,-0.23682581,0.39394615,0.39394615
-60.95500000,-60.54704516,-0.40795484,0.08228068,0.08228068
-60.89940000,-60.51089032,-0.38850968,-0.20665797,-0.20665797
-60.92810000,-60.48716774,-0.44093226,-0.38321462,-0.38321462
-60.92160000,-60.47190323,-0.44969677,-0.45843711,-0.45843711
-60.92900000,-60.46838710,-0.46061290,-0.47827772,-0.47827772
-60.91350000,-60.46880968,-0.44469032,-0.47387594,-0.47387594
-60.92520000,-60.47217097,-0.45302903,-0.46247737,-0.46247737
-60.97570000,-60.47310000,-0.50260000,-0.45930467,-0.45930467
-60.96870000,-60.47424194,-0.49445806,-0.47084002,-0.47084002
-60.90090000,-60.47466452,-0.42623548,-0.47815789,-0.47815789
-60.88400000,-60.48446129,-0.39953871,-0.46241414,-0.46241414
-60.52920000,-60.51276452,-0.01643548,-0.39159080,-0.39159080
-59.27830000,-60.53611613,1.25781613,-0.11017917,-0.11017917
-59.24990000,-60.52984839,1.27994839,0.43499005,0.43499005
-59.33900000,-60.50766129,1.16866129,0.95663588,0.95663588
-59.64080000,-60.47800323,0.83720323,1.18699671,1.18699671
-59.79060000,-60.45908710,0.66848710,1.12456495,1.12456495
-60.11950000,-60.45204839,0.33254839,0.88916815,0.88916815
-60.27220000,-60.44510000,0.17290000,0.59360781,0.59360781
-60.55470000,-60.43998387,-0.11471613,0.30529418,0.30529418
-60.57550000,-60.43374194,-0.14175806,0.06167367,0.06167367
-60.72160000,-60.42800323,-0.29359677,-0.11588752,-0.11588752
-60.81450000,-60.41704516,-0.39745484,-0.24300484,-0.24300484
-60.87260000,-60.40734839,-0.46525161,-0.34563408,-0.34563408
-60.81360000,-60.39831613,-0.41528387,-0.41667557,-0.41667557
-60.79440000,-60.39525806,-0.39914194,-0.44183838,-0.44183838
-60.75170000,-60.39218387,-0.35951613,-0.42859749,-0.42859749
-60.66570000,-60.40025161,-0.26544839,-0.38860790,-0.38860790
