luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-70.65680000,-70.59611290,-0.06068710,-0.05634933,-0.05634933
-70.69960000,-70.60217742,-0.09742258,-0.06251525,-0.06251525
-70.67120000,-70.60913871,-0.06206129,-0.07175695,-0.07175695
-70.54270000,-70.61835806,0.07565806,-0.05932533,-0.05932533
-70.58790000,-70.62737419,0.03947419,-0.01576329,-0.01576329
-70.57580000,-70.63725806,0.06145806,0.02805673,0.02805673
-70.56050000,-70.64696774,0.08646774,0.05650470,0.05650470
-70.67700000,-70.65742581,-0.01957419,0.06413919,0.06413919
-70.67840000,-70.66525806,-0.01314194,0.04239750,0.04239750
-70.68030000,-70.67379032,-0.00650968,0.01156378,0.01156378
-70.66900000,-70.68202581,0.01302581,-0.00446813,-0.00446813
-70.62160000,-70.69072581,0.06912581,0.00209900,0.00209900
-70.67470000,-70.69586129,0.02116129,0.02193178,0.02193178
-70.69060000,-70.70189677,0.01129677,0.03189859,0.03189859
-70.69990000,-70.70759032,0.00769032,0.02674069,0.02674069
-70.69840000,-70.71439032,0.01599032,0.01816364,0.01816364
-70.77130000,-70.72101290,-0.05028710,0.00646517,0.00646517
-70.77820000,-70.72523871,-0.05296129,-0.01489471,-0.01489471
-70.77790000,-70.73045161,-0.04744839,-0.03716394,-0.03716394
-70.78000000,-70.73881935,-0.04118065,-0.04847045,-0.04847045
-70.77720000,-70.74740968,-0.02979032,-0.04826968,-0.04826968
-70.75840000,-70.75649032,-0.00190968,-0.03840274,-0.03840274
-70.75530000,-70.76654516,0.01124516,-0.02110019,-0.02110019
-70.74400000,-70.77273226,0.02873226,-0.00121714,-0.00121714
-70.77630000,-70.78330000,0.00700000,0.01370619,0.01370619
-70.77930000,-70.79539032,0.01609032,0.01878180,0.01878180
-70.79390000,-70.80780000,0.01390000,0.01796973,0.01796973
-70.78230000,-70.82182903,0.03952903,0.01896866,0.01896866
-70.82150000,-70.83376129,0.01226129,0.02246174,0.02246174
-70.81860000,-70.84541613,0.02681613,0.02365900,0.02365900
-70.84750000,-70.85672581,0.00922581,0.02191489,0.02191489
-70.86210000,-70.86807742,0.00597742,0.01742332,0.01742332
-70.83060000,-70.87651290,0.04591290,0.01574423,0.01574423
-70.83280000,-70.88799677,0.05519677,0.02498471,0.02498471
-70.80210000,-70.89971290,0.09761290,0.04455785,0.04455785
-70.85420000,-70.91166129,0.05746129,0.06470675,0.06470675
-70.85730000,-70.92357097,0.06627097,0.07314100,0.07314100
-70.87220000,-70.93713871,0.06493871,0.07168454,0.07168454
-70.86880000,-70.95024516,0.08144516,0.07023979,0.07023979
-71.00600000,-70.96346774,-0.04253226,0.05941604,0.05941604
-71.05510000,-70.97474194,-0.08035806,0.02116800,0.02116800
-71.05370000,-70.98636452,-0.06733548,-0.02925604,-0.02925604
-71.05650000,-70.99723871,-0.05926129,-0.06199608,-0.06199608
-71.04460000,-71.00835161,-0.03624839,-0.06937382,-0.06937382
-71.05190000,-71.01742258,-0.03447742,-0.05960290,-0.05960290
-71.05050000,-71.02671290,-0.02378710,-0.04469710,-0.04469710
-71.05030000,-71.03442581,-0.01587419,-0.03129115,-0.03129115
-71.03280000,-71.04158710,0.00878710,-0.01861706,-0.01861706
-71.13420000,-71.04858065,-0.08561935,-0.01569960,-0.01569960
-71.14110000,-71.05487097,-0.08622903,-0.03495055,-0.03495055
-71.15040000,-71.06241935,-0.08798065,-0.06330668,-0.06330668
-71.14640000,-71.06768710,-0.07871290,-0.08163544,-0.08163544
-71.17900000,-71.07542903,-0.10357097,-0.08976988,-0.08976988
-71.16160000,-71.08337419,-0.07822581,-0.09284254,-0.09284254
