red_mean,luma_mean
-226.4189,-73.5589
37.3994,-73.5411
-226.2125,-73.4327
37.2388,-73.5165
-226.3634,-73.5482
37.2514,-73.5439
-226.3710,-73.5503
37.3293,-73.5478
-226.4133,-73.5507
37.3464,-73.5450
-226.4119,-73.5432
37.4502,-73.5017
-226.4092,-73.4862
37.4876,-73.4686
-226.3651,-73.4500
37.5594,-73.4230
-226.3915,-73.4270
37.5762,-73.4268
-226.4046,-73.4354
37.5983,-73.4373
-226.4510,-73.4622
37.5946,-73.4648
-226.4335,-73.4630
37.6311,-73.4578
-226.4113,-73.4479
37.6390,-73.4435
-226.3250,-73.4026
37.9114,-73.3323
-226.4120,-73.3653
37.9668,-73.3470
-226.4782,-73.3870
37.6500,-73.6528
-226.6484,-73.6949
37.6549,-73.6836
-226.6445,-73.6757
37.6647,-73.6771
-226.8594,-73.7926
37.6263,-73.8187
-226.8636,-73.8228
37.6469,-73.8215
-226.8908,-73.8294
37.6574,-73.8259
-226.8839,-73.8265
37.6900,-73.8169
-226.8869,-73.8147
37.7467,-73.7959
-226.8606,-73.7823
37.9007,-73.7030
-226.8593,-73.7063
37.9074,-73.7044
-226.8429,-73.6989
37.9601,-73.6934
-226.9424,-73.7416
37.9582,-73.7430
-226.9708,-73.7571
37.9790,-73.7592
-226.9579,-73.7539
37.9813,-73.7541
-226.9158,-73.7421
38.1207,-73.7710
-227.0167,-73.7848
38.1431,-73.7744
-227.0154,-73.7736
38.1645,-73.7700
-227.1382,-73.8281
38.1817,-73.8270
-227.1333,-73.8288
38.2430,-73.8228
-227.1379,-73.8177
38.2522,-73.8170
-227.1159,-73.8126
38.2892,-73.8064
-227.1321,-73.8077
38.3065,-73.8093
-227.1308,-73.8072
38.3118,-73.8085
-227.2830,-73.8835
38.3096,-73.8958
-227.2859,-73.8994
38.3372,-73.9135
-227.3061,-73.9193
38.2694,-73.9421
-227.2898,-73.9396
38.1777,-74.1335
-227.3155,-74.0800
38.1460,-74.1001
-227.2074,-74.0785
