red_mean,luma_mean
-207.6257,-58.5056
21.9218,-58.5479
-207.6051,-58.5426
21.8989,-58.5534
-207.5543,-58.5200
21.8311,-58.5544
-207.5215,-58.5456
21.8354,-58.5432
-207.3930,-58.4983
22.0023,-58.4630
-207.1841,-58.3917
21.9195,-58.4224
-207.4051,-58.4885
21.5803,-58.6075
-207.5872,-58.6816
21.5735,-58.6793
-207.5616,-58.6542
21.4578,-58.6965
-207.6508,-58.7308
21.4720,-58.7282
-207.5240,-58.6684
21.3278,-58.7295
-207.6343,-58.7672
21.1876,-58.8205
-207.6871,-58.8210
21.1398,-58.8510
-207.6963,-58.8570
21.2551,-58.8084
-207.4488,-58.7152
21.6541,-58.5942
-207.7277,-58.6877
21.7107,-58.6725
-207.5615,-58.6081
22.0241,-58.5181
-207.5480,-58.5238
21.9252,-58.5468
-207.5928,-58.5603
21.9331,-58.5423
-207.6125,-58.5289
21.7777,-58.5880
-207.5663,-58.5726
21.6876,-58.6054
-207.5223,-58.5718
21.6034,-58.6158
-207.5080,-58.6089
21.5920,-58.6117
-207.3356,-58.5459
21.4689,-58.6081
-207.1128,-58.5302
21.4154,-58.5482
-206.9378,-58.4741
21.0764,-58.6038
-206.9524,-58.5973
20.8796,-58.6770
-206.9188,-58.6281
20.7981,-58.6912
-206.8503,-58.6621
20.9012,-58.6293
-206.4243,-58.4737
20.7692,-58.5136
-206.4217,-58.5070
20.2885,-58.6807
-206.4869,-58.6876
19.9285,-58.8336
-206.6278,-58.8919
19.8577,-58.9138
-206.5094,-58.8701
20.1230,-58.7862
-206.1197,-58.6389
20.1127,-58.6472
-206.0674,-58.6347
20.1022,-58.6400
-206.0330,-58.6141
20.0070,-58.6600
-206.0339,-58.6593
20.0170,-58.6554
-205.9589,-58.6255
20.0264,-58.6440
-205.9914,-58.6630
20.2851,-58.5611
-205.6561,-58.4422
20.4113,-58.4045
-205.8879,-58.4858
20.2385,-58.5548
-205.9060,-58.5420
20.0139,-58.6251
-205.9207,-58.6279
20.0141,-58.6286
-205.7268,-58.5459
20.1481,-58.5112
-205.8937,-58.5677
20.0481,-58.5982
-205.9112,-58.5989
19.8757,-58.6586
-205.8688,-58.6515
19.7935,-58.6814
-205.9388,-58.6915
19.7467,-58.7319
-205.8564,-58.6981
19.8251,-58.6736
-205.3522,-58.4785
19.8399,-58.5175
-204.8154,-58.3124
20.0516,-58.2469
-204.4284,-58.1202
19.5629,-58.3035
-204.5656,-58.3518
19.0783,-58.5207
-204.5533,-58.4762
18.4894,-58.7006
-204.5880,-58.7061
18.3926,-58.7430
-204.4836,-58.6792
18.3615,-58.7014
