red_mean,luma_mean
-217.5139,-61.1011
21.7095,-61.3186
-218.5349,-61.6632
21.5953,-61.7022
-218.2589,-61.5971
21.7515,-61.5481
-217.8506,-61.4116
21.7737,-61.4055
-217.5984,-61.3105
21.4188,-61.4368
-217.5153,-61.4017
21.3997,-61.4081
-217.4333,-61.3778
21.5110,-61.3375
-217.4030,-61.3340
22.2190,-61.0833
-215.0277,-60.3147
24.1851,-59.6899
-216.3564,-60.1151
22.3330,-60.7231
-217.3949,-61.0612
22.3294,-61.0645
-217.5031,-61.0976
22.3230,-61.0920
-217.8198,-61.2031
22.3138,-61.2045
-218.1266,-61.3008
22.0179,-61.3768
-218.3646,-61.4567
21.8255,-61.5205
-218.3786,-61.5199
22.0031,-61.4597
-218.2957,-61.4344
22.0536,-61.4155
-217.9364,-61.2977
24.8121,-60.4085
-215.3460,-59.5763
24.3974,-59.7182
-217.0238,-60.2650
22.5793,-60.8545
-217.4419,-61.0022
21.9113,-61.2301
-217.6698,-61.2997
21.8508,-61.3083
-217.6363,-61.2859
21.9705,-61.2463
-217.6490,-61.2519
22.3108,-61.1344
-217.7549,-61.1731
22.3137,-61.1714
-217.8389,-61.1984
22.3557,-61.1779
-217.7784,-61.1593
22.3494,-61.1856
-216.7065,-60.8248
25.1395,-59.9159
-216.3602,-59.7993
23.8648,-60.2216
-218.0945,-60.7911
22.3111,-61.3059
-218.1667,-61.3360
22.4606,-61.2935
-218.1325,-61.2766
23.5440,-60.9206
-217.5443,-60.7154
23.0932,-60.8694
-217.9188,-60.9916
23.1073,-60.9745
-218.0906,-61.0274
22.9806,-61.0736
-218.1684,-61.0997
23.0693,-61.0593
-218.3007,-61.1055
23.4662,-60.9713
-215.0869,-59.9443
23.6578,-59.8831
-216.4790,-60.3334
21.8809,-60.9129
-217.2451,-61.1654
21.7924,-61.1985
-217.3299,-61.2219
21.8468,-61.1884
-217.3432,-61.1935
21.9229,-61.1734
-217.3332,-61.1668
21.9484,-61.1622
-217.4086,-61.1880
21.9799,-61.1775
-217.3993,-61.1740
21.9855,-61.1682
-217.3699,-61.1638
22.3954,-61.0214
-215.5805,-60.4470
25.2563,-59.5242
-216.3124,-59.7609
23.2020,-60.4370
-217.7778,-60.9107
22.2025,-61.2485
-217.8970,-61.2866
21.9861,-61.3594
-217.7964,-61.3135
21.9053,-61.3396
-217.7147,-61.3118
21.6238,-61.4074
-217.6955,-61.3938
21.5995,-61.4057
-217.6963,-61.4071
21.6090,-61.4044
-217.4747,-61.3226
21.9535,-61.2051
-217.3717,-61.1837
23.4409,-60.7014
-213.2812,-59.3579
22.6718,-59.6202
-215.4689,-60.3510
21.4058,-60.7585
-217.3433,-61.3861
21.2483,-61.4333
-217.7060,-61.5426
21.2836,-61.5199
-217.7502,-61.5413
21.4693,-61.4806
-217.5897,-61.4225
22.1450,-61.1892
-217.8986,-61.2899
22.1852,-61.2744
-217.8973,-61.2700
22.3006,-61.2214
-217.9079,-61.2313
22.3434,-61.2280
